date,region,ticket_category,complaint_tickets,total_tickets,shipped_orders_hint,customer_email,ticket_body,ingested_at
2026-07-21,North,billing,1,1,581,cust6238@example.com,billing issue reported,2026-07-21T23:45:00+05:30
2026-07-21,North,product_query,0,1,581,cust3070@example.com,product query issue reported,2026-07-21T23:45:00+05:30
2026-07-21,South,late_delivery,5,5,492,cust9270@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-21T23:45:00+05:30
2026-07-21,South,damaged_item,2,2,492,cust9818@example.com,damaged item issue reported,2026-07-21T23:45:00+05:30
2026-07-21,South,billing,1,1,492,cust6232@example.com,billing issue reported,2026-07-21T23:45:00+05:30
2026-07-21,South,product_query,0,2,492,cust1842@example.com,product query issue reported,2026-07-21T23:45:00+05:30
2026-07-21,East,late_delivery,5,5,338,cust7631@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-21T23:45:00+05:30
2026-07-21,East,damaged_item,3,3,338,cust8460@example.com,damaged item issue reported,2026-07-21T23:45:00+05:30
2026-07-21,East,billing,1,1,338,cust2154@example.com,billing issue reported,2026-07-21T23:45:00+05:30
2026-07-21,East,product_query,0,3,338,cust7153@example.com,product query issue reported,2026-07-21T23:45:00+05:30
2026-07-21,West,late_delivery,4,4,446,cust8779@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-21T23:45:00+05:30
2026-07-21,West,damaged_item,1,1,446,cust1320@example.com,damaged item issue reported,2026-07-21T23:45:00+05:30
2026-07-21,West,billing,0,0,446,cust8317@example.com,billing issue reported,2026-07-21T23:45:00+05:30
2026-07-21,West,product_query,0,2,446,cust9977@example.com,product query issue reported,2026-07-21T23:45:00+05:30
2026-07-22,North,late_delivery,6,6,580,cust4782@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-22T23:45:00+05:30
2026-07-22,North,damaged_item,4,4,580,cust3227@example.com,damaged item issue reported,2026-07-22T23:45:00+05:30
2026-07-22,North,billing,0,0,580,cust4538@example.com,billing issue reported,2026-07-22T23:45:00+05:30
2026-07-22,North,product_query,0,3,580,cust3217@example.com,product query issue reported,2026-07-22T23:45:00+05:30
2026-07-22,South,late_delivery,2,2,491,cust6993@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-22T23:45:00+05:30
2026-07-22,South,damaged_item,0,0,491,cust5196@example.com,damaged item issue reported,2026-07-22T23:45:00+05:30
2026-07-22,South,billing,3,3,491,cust2905@example.com,billing issue reported,2026-07-22T23:45:00+05:30
2026-07-22,South,product_query,0,5,491,cust3115@example.com,product query issue reported,2026-07-22T23:45:00+05:30
2026-07-22,East,late_delivery,1,1,338,cust7233@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-22T23:45:00+05:30
2026-07-22,East,damaged_item,2,2,338,cust386@example.com,damaged item issue reported,2026-07-22T23:45:00+05:30
2026-07-22,East,billing,1,1,338,cust8985@example.com,billing issue reported,2026-07-22T23:45:00+05:30
2026-07-22,East,product_query,0,1,338,cust6536@example.com,product query issue reported,2026-07-22T23:45:00+05:30
2026-07-22,West,late_delivery,4,4,446,cust4127@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-22T23:45:00+05:30
2026-07-22,West,damaged_item,0,0,446,cust1046@example.com,damaged item issue reported,2026-07-22T23:45:00+05:30
2026-07-22,West,billing,2,2,446,cust3584@example.com,billing issue reported,2026-07-22T23:45:00+05:30
2026-07-22,West,product_query,0,2,446,cust4195@example.com,product query issue reported,2026-07-22T23:45:00+05:30
2026-07-23,North,late_delivery,2,2,580,cust4787@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-23T23:45:00+05:30
2026-07-23,North,damaged_item,0,0,580,cust4401@example.com,damaged item issue reported,2026-07-23T23:45:00+05:30
2026-07-23,North,billing,1,1,580,cust8511@example.com,billing issue reported,2026-07-23T23:45:00+05:30
2026-07-23,North,product_query,0,3,580,cust1449@example.com,product query issue reported,2026-07-23T23:45:00+05:30
2026-07-23,South,late_delivery,1,1,491,cust1740@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-23T23:45:00+05:30
2026-07-23,South,damaged_item,1,1,491,cust6388@example.com,damaged item issue reported,2026-07-23T23:45:00+05:30
2026-07-23,South,billing,2,2,491,cust938@example.com,billing issue reported,2026-07-23T23:45:00+05:30
2026-07-23,South,product_query,0,2,491,cust8866@example.com,product query issue reported,2026-07-23T23:45:00+05:30
2026-07-23,East,late_delivery,1,1,338,cust8132@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-23T23:45:00+05:30
2026-07-23,East,damaged_item,0,0,338,cust8897@example.com,damaged item issue reported,2026-07-23T23:45:00+05:30
2026-07-23,East,billing,0,0,338,cust5307@example.com,billing issue reported,2026-07-23T23:45:00+05:30
2026-07-23,East,product_query,0,3,338,cust4728@example.com,product query issue reported,2026-07-23T23:45:00+05:30
2026-07-23,West,late_delivery,2,2,445,cust8847@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-23T23:45:00+05:30
2026-07-23,West,damaged_item,4,4,445,cust560@example.com,damaged item issue reported,2026-07-23T23:45:00+05:30
2026-07-23,West,billing,2,2,445,cust6718@example.com,billing issue reported,2026-07-23T23:45:00+05:30
2026-07-23,West,product_query,0,4,445,cust2581@example.com,product query issue reported,2026-07-23T23:45:00+05:30
2026-07-24,North,late_delivery,6,6,579,cust387@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-24T23:45:00+05:30
2026-07-24,North,damaged_item,0,0,579,cust7193@example.com,damaged item issue reported,2026-07-24T23:45:00+05:30
2026-07-24,North,billing,1,1,579,cust4479@example.com,billing issue reported,2026-07-24T23:45:00+05:30
2026-07-24,North,product_query,0,2,579,cust2040@example.com,product query issue reported,2026-07-24T23:45:00+05:30
2026-07-24,South,late_delivery,3,3,491,cust8663@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-24T23:45:00+05:30
2026-07-24,South,damaged_item,1,1,491,cust1818@example.com,damaged item issue reported,2026-07-24T23:45:00+05:30
2026-07-24,South,billing,2,2,491,cust9407@example.com,billing issue reported,2026-07-24T23:45:00+05:30
2026-07-24,South,product_query,0,2,491,cust2144@example.com,product query issue reported,2026-07-24T23:45:00+05:30
2026-07-24,East,late_delivery,4,4,338,cust4191@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-24T23:45:00+05:30
2026-07-24,East,damaged_item,3,3,338,cust6917@example.com,damaged item issue reported,2026-07-24T23:45:00+05:30
2026-07-24,East,billing,1,1,338,cust8283@example.com,billing issue reported,2026-07-24T23:45:00+05:30
2026-07-24,East,product_query,0,2,338,cust3907@example.com,product query issue reported,2026-07-24T23:45:00+05:30
2026-07-24,West,late_delivery,3,3,445,cust4286@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-24T23:45:00+05:30
2026-07-24,West,damaged_item,0,0,445,cust1319@example.com,damaged item issue reported,2026-07-24T23:45:00+05:30
2026-07-24,West,billing,0,0,445,cust3299@example.com,billing issue reported,2026-07-24T23:45:00+05:30
2026-07-24,West,product_query,0,4,445,cust4880@example.com,product query issue reported,2026-07-24T23:45:00+05:30
2026-07-25,North,late_delivery,11,11,685,cust766@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-25T23:45:00+05:30
2026-07-25,North,damaged_item,3,3,685,cust5605@example.com,damaged item issue reported,2026-07-25T23:45:00+05:30
2026-07-25,North,billing,2,2,685,cust177@example.com,billing issue reported,2026-07-25T23:45:00+05:30
2026-07-25,North,product_query,0,3,685,cust1853@example.com,product query issue reported,2026-07-25T23:45:00+05:30
2026-07-25,South,late_delivery,3,3,580,cust1574@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-25T23:45:00+05:30
2026-07-25,South,damaged_item,0,0,580,cust6718@example.com,damaged item issue reported,2026-07-25T23:45:00+05:30
2026-07-25,South,billing,2,2,580,cust9714@example.com,billing issue reported,2026-07-25T23:45:00+05:30
2026-07-25,South,product_query,0,2,580,cust4325@example.com,product query issue reported,2026-07-25T23:45:00+05:30
2026-07-25,East,late_delivery,3,3,400,cust150@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-25T23:45:00+05:30
2026-07-25,East,damaged_item,1,1,400,cust91@example.com,damaged item issue reported,2026-07-25T23:45:00+05:30
2026-07-25,East,billing,1,1,400,cust1934@example.com,billing issue reported,2026-07-25T23:45:00+05:30
2026-07-25,East,product_query,0,0,400,cust4471@example.com,product query issue reported,2026-07-25T23:45:00+05:30
2026-07-25,West,late_delivery,5,5,526,cust3818@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-25T23:45:00+05:30
2026-07-25,West,damaged_item,0,0,526,cust7432@example.com,damaged item issue reported,2026-07-25T23:45:00+05:30
2026-07-25,West,billing,1,1,526,cust8483@example.com,billing issue reported,2026-07-25T23:45:00+05:30
2026-07-25,West,product_query,0,4,526,cust2094@example.com,product query issue reported,2026-07-25T23:45:00+05:30
2026-07-26,North,late_delivery,9,9,685,cust3066@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-26T23:45:00+05:30
2026-07-27,North,damaged_item,4,4,685,cust7376@example.com,damaged item issue reported,2026-07-26T23:45:00+05:30
2026-07-26,North,billing,2,2,685,cust8426@example.com,billing issue reported,2026-07-26T23:45:00+05:30
2026-07-26,North,product_query,0,6,685,cust3190@example.com,product query issue reported,2026-07-26T23:45:00+05:30
2026-07-26,South,late_delivery,7,7,580,cust7617@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-26T23:45:00+05:30
2026-07-26,South,damaged_item,4,4,580,cust5781@example.com,damaged item issue reported,2026-07-26T23:45:00+05:30
2026-07-26,South,billing,0,0,580,cust16@example.com,billing issue reported,2026-07-26T23:45:00+05:30
2026-07-26,South,product_query,0,4,580,cust1797@example.com,product query issue reported,2026-07-26T23:45:00+05:30
2026-07-26,East,late_delivery,0,0,399,cust5689@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-26T23:45:00+05:30
2026-07-26,East,damaged_item,1,1,399,cust7681@example.com,damaged item issue reported,2026-07-26T23:45:00+05:30
2026-07-26,East,billing,0,0,399,cust3492@example.com,billing issue reported,2026-07-26T23:45:00+05:30
2026-07-26,East,product_query,0,3,399,cust3084@example.com,product query issue reported,2026-07-26T23:45:00+05:30
2026-07-26,West,late_delivery,3,3,526,cust5711@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-26T23:45:00+05:30
2026-07-26,West,damaged_item,4,4,526,cust8646@example.com,damaged item issue reported,2026-07-26T23:45:00+05:30
2026-07-26,West,billing,2,2,526,cust8431@example.com,billing issue reported,2026-07-26T23:45:00+05:30
2026-07-26,West,product_query,0,3,526,cust7434@example.com,product query issue reported,2026-07-26T23:45:00+05:30
2026-07-27,North,late_delivery,1,1,578,cust82@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-27T23:45:00+05:30
2026-07-27,North,damaged_item,3,3,578,cust4695@example.com,damaged item issue reported,2026-07-27T23:45:00+05:30
2026-07-27,North,billing,2,2,578,cust6898@example.com,billing issue reported,2026-07-27T23:45:00+05:30
2026-07-27,North,product_query,0,2,578,cust9485@example.com,product query issue reported,2026-07-27T23:45:00+05:30
2026-07-27,South,late_delivery,5,5,490,cust3826@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-27T23:45:00+05:30
2026-07-27,South,damaged_item,1,1,490,cust2795@example.com,damaged item issue reported,2026-07-27T23:45:00+05:30
2026-07-27,South,billing,1,1,490,cust7286@example.com,billing issue reported,2026-07-27T23:45:00+05:30
2026-07-27,South,product_query,0,2,490,cust5259@example.com,product query issue reported,2026-07-27T23:45:00+05:30
2026-07-27,East,late_delivery,1,1,337,cust3698@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-27T23:45:00+05:30
2026-07-27,East,damaged_item,0,0,337,cust6098@example.com,damaged item issue reported,2026-07-27T23:45:00+05:30
2026-07-27,East,billing,1,1,337,cust9067@example.com,billing issue reported,2026-07-27T23:45:00+05:30
2026-07-27,East,product_query,0,2,337,cust4282@example.com,product query issue reported,2026-07-27T23:45:00+05:30
2026-07-27,West,late_delivery,2,2,444,cust2847@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-27T23:45:00+05:30
2026-07-27,West,damaged_item,1,1,444,cust2941@example.com,damaged item issue reported,2026-07-27T23:45:00+05:30
2026-07-27,West,billing,0,0,444,cust2895@example.com,billing issue reported,2026-07-27T23:45:00+05:30
2026-07-27,West,product_query,0,3,444,cust3639@example.com,product query issue reported,2026-07-27T23:45:00+05:30
2026-07-28,North,late_delivery,8,8,578,cust8707@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-28T23:45:00+05:30
2026-07-28,North,damaged_item,1,1,578,cust8525@example.com,damaged item issue reported,2026-07-28T23:45:00+05:30
2026-07-28,North,billing,5,5,578,cust1532@example.com,billing issue reported,2026-07-28T23:45:00+05:30
2026-07-28,North,product_query,0,2,578,cust9096@example.com,product query issue reported,2026-07-28T23:45:00+05:30
2026-07-28,South,late_delivery,2,2,489,cust4122@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-28T23:45:00+05:30
2026-07-28,South,damaged_item,5,5,489,cust2456@example.com,damaged item issue reported,2026-07-28T23:45:00+05:30
2026-07-28,South,billing,2,2,489,cust9971@example.com,billing issue reported,2026-07-28T23:45:00+05:30
2026-07-28,South,product_query,0,3,489,cust9363@example.com,product query issue reported,2026-07-28T23:45:00+05:30
2026-07-28,East,late_delivery,3,3,337,cust8165@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-28T23:45:00+05:30
2026-07-28,East,damaged_item,1,1,337,cust8180@example.com,damaged item issue reported,2026-07-28T23:45:00+05:30
2026-07-28,East,billing,0,0,337,cust3958@example.com,billing issue reported,2026-07-28T23:45:00+05:30
2026-07-28,East,product_query,0,0,337,cust3365@example.com,product query issue reported,2026-07-28T23:45:00+05:30
2026-07-28,West,late_delivery,3,3,444,cust1408@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-28T23:45:00+05:30
2026-07-28,West,damaged_item,3,3,444,cust7843@example.com,damaged item issue reported,2026-07-28T23:45:00+05:30
2026-07-28,West,billing,0,0,444,cust8185@example.com,billing issue reported,2026-07-28T23:45:00+05:30
2026-07-28,West,product_query,0,0,444,cust2651@example.com,product query issue reported,2026-07-28T23:45:00+05:30
2026-07-29,North,late_delivery,18,18,577,cust2038@example.com,Order dispatched late from the North hub; no update for three days.,2026-07-29T23:45:00+05:30
